DATE,PORT_LOSS,Historical_VaR_2,Historical_ES_2,Parametric_VaR_U_2,Parametric_ES_U_2,Parametric_VaR_W_2,Parametric_ES_W_2,MonteCarlo_VaR_U_2,MonteCarlo_ES_U_2,MonteCarlo_VaR_W_2,MonteCarlo_ES_W_2
2014-09-08 00:00:00,-2400.5941815401893,98110.77438587998,90870.96296768752,63730.929829676636,63991.11214545858,64912.02642552683,65176.9081446483,78411.1222240834,76650.39466825569,75461.93817639444,74422.58839135412
2014-09-05 00:00:00,6569.400839099893,98110.77438587998,90870.96296768752,63688.703775793896,63949.00376850052,64912.911216039094,65178.00954050373,77405.65934966505,75085.7952583886,70538.24904683616,71786.59650181317
2014-09-04 00:00:00,1875.4292369202012,98110.77438587998,90870.96296768752,63706.7077689959,63967.02553021163,65000.71412410785,65266.049517116044,68469.53887781035,69388.14688454216,72696.93141301826,72407.79592364292
2014-09-03 00:00:00,8098.494493740145,98110.77438587998,90870.96296768752,63746.26448395813,64006.30905623094,64988.31059005996,65253.85182682506,67090.85428778338,68947.64261516271,81909.83939858642,78922.30757361639
2014-09-02 00:00:00,-3687.433441730216,98110.77438587998,90870.96296768752,63716.22826586012,63976.24649296841,65133.453532562824,65398.910313528264,65674.36505547748,66679.31625794437,65493.22502794117,64249.396540817776
2014-08-29 00:00:00,3331.130203980254,98110.77438587998,90870.96296768752,64009.26794174558,64269.61690964829,65107.12119701004,65372.77096645266,64944.38061950228,64634.19816710606,79143.42874599155,78789.18163529751
2014-08-28 00:00:00,-3388.484449199983,98110.77438587998,90870.96296768752,63933.340728785144,64193.926512511796,65196.53299677896,65462.41918892448,72752.53795155569,71365.84092386342,71973.80569861701,72135.5134872122
2014-08-27 00:00:00,-224.57364195014816,98110.77438587998,90870.96296768752,63924.500832844176,64185.07693045726,65247.86014297989,65513.989659418934,72126.45819629356,72623.44745129625,75249.97592980752,73766.74492045476
2014-08-26 00:00:00,1703.4212569401134,98110.77438587998,90870.96296768752,64170.78481997654,64431.27330100746,65201.57541135838,65467.87777320028,72608.50365637708,67356.39540470492,70361.41991675261,68267.71082127986
2014-08-25 00:00:00,2019.3431824798463,98110.77438587998,90870.96296768752,64305.22953912511,64565.742000775994,65347.68551892263,65613.919113243,78203.50532710529,74674.19928330411,78077.89644170739,78147.61929663763
2014-08-22 00:00:00,-9460.77581031993,98110.77438587998,90870.96296768752,64351.348773649894,64611.91616158292,65464.33847526042,65730.77413805283,71251.91631942953,70811.95871756137,79224.63782300102,79199.94636750933
2014-08-21 00:00:00,-675.5056361799361,98110.77438587998,90870.96296768752,64416.7200022263,64677.19622282137,65431.69188315247,65698.31492840161,75633.3424948185,76015.03341708572,70935.2799841694,71290.15431608562
2014-08-20 00:00:00,-10182.02199114021,98110.77438587998,90870.96296768752,64362.179060332826,64622.89904024708,65566.84242852766,65833.60653474543,71124.2796312985,73131.9472542219,77180.1916327991,75346.60808794864
2014-08-19 00:00:00,-18524.202912280103,98110.77438587998,90870.96296768752,64362.75681855751,64623.47643098992,65643.76673561323,65910.77388748329,75387.49596587557,72479.91529465387,81855.87356343959,78225.19737226565
2014-08-18 00:00:00,-5664.814024119871,98110.77438587998,90870.96296768752,64472.58333378378,64733.16503101587,65731.41185266501,65998.65749291924,74279.17269849149,73669.11741576772,80435.89510276308,79767.92908923005
2014-08-15 00:00:00,-11431.424946840154,98110.77438587998,90870.96296768752,64472.128922099015,64732.71031384985,65875.97316892876,66143.28602525906,78171.25637572352,73162.49018437315,71291.48821171885,69580.35795187266
2014-08-14 00:00:00,-14226.222461969941,98110.77438587998,90870.96296768752,64424.61292749329,64685.24023539643,65890.20972730732,66157.75001915859,71714.273353884,70982.43013368826,74479.18578958069,76410.26551807139
2014-08-13 00:00:00,-5487.943965040147,98110.77438587998,90870.96296768752,64485.18445602909,64745.824997276184,65952.76312783011,66220.5487905147,67622.61794004799,66036.66669551854,73166.16605701693,73558.87062764462
2014-08-12 00:00:00,-6082.49637333001,98110.77438587998,90870.96296768752,64477.0483433475,64737.69050655782,66036.6480667016,66304.6747305392,70984.91453826684,70933.27871516203,86297.67493028357,83062.98596954558
2014-08-11 00:00:00,-4172.424432640197,98110.77438587998,90870.96296768752,64447.6750414042,64708.399697612855,66103.60491486161,66371.87708595244,66781.88315267162,67479.44876585655,81345.54404963844,81271.66629896927
2014-08-08 00:00:00,3670.9830959398532,98110.77438587998,90870.96296768752,64508.67460797995,64769.07483507483,66203.56796736014,66472.06973107613,76156.75686816592,73281.19481279141,83087.50333682226,80104.34753620431
2014-08-07 00:00:00,-16190.242168899626,98110.77438587998,90870.96296768752,64340.54387917672,64601.498496355955,66349.27325536055,66617.65280722943,69413.74801653728,71970.06417563815,65463.881618215004,67001.55505923215
2014-08-06 00:00:00,-5938.963652379927,98110.77438587998,90870.96296768752,64397.10073468753,64658.070693884045,66242.64687748777,66511.12743415183,67965.8607251863,68212.4033946004,70298.72698024032,69597.12697798536
2014-08-05 00:00:00,-5481.30147124012,98110.77438587998,90870.96296768752,64196.32534388488,64457.0418555123,66321.98724311485,66590.71107145713,64963.53139943094,67345.77164838798,76258.78682901303,72237.10942799332
2014-08-04 00:00:00,9356.600789539865,98110.77438587998,90870.96296768752,64358.66249526071,64619.43104090833,66113.3273822557,66382.00018222979,69566.44159637089,66414.28774562343,84029.30366995884,81273.01818811327
2014-08-01 00:00:00,6983.575911439839,98110.77438587998,90870.96296768752,64087.71778485773,64348.13914872252,66232.8585576911,66501.73075076623,70442.82559078024,70207.84070321023,73017.0078051273,73191.42587287002
2014-07-31 00:00:00,39216.20061839977,98110.77438587998,90870.96296768752,63924.6215240719,64185.16834531177,65965.1601225069,66233.88220572553,74308.58909711742,71570.0250367303,72108.41691136453,73936.45629555992
2014-07-30 00:00:00,36554.91690406995,98110.77438587998,90870.96296768752,63847.956991076935,64108.94244935573,65912.22436836537,66181.11397390417,71528.78392424528,71640.28974733005,80004.05806058692,75733.42350683917
2014-07-29 00:00:00,39760.42625061015,98110.77438587998,90870.96296768752,63720.95571536408,63982.18955549295,65948.67189947038,66217.8016459212,73207.99383284454,72039.49005195437,68933.93123937456,69587.63567520957
2014-07-28 00:00:00,30511.925165139954,98110.77438587998,90870.96296768752,63781.54786399298,64042.73337901442,65938.89824372088,66208.23835864337,71248.15354133525,69205.77103363517,74719.60154900444,76685.95948435672
2014-07-25 00:00:00,29821.743183339946,98110.77438587998,90870.96296768752,63830.85649304115,64092.099794220645,66063.06813906599,66332.59728136938,70099.0703452935,72852.56927466388,81306.00871686859,78841.72559782023
2014-07-24 00:00:00,19180.549304250046,98110.77438587998,90870.96296768752,64103.05178701377,64364.34916120616,66037.85889458121,66307.58477603924,71574.16269580112,69832.08487894289,76286.70660822699,76005.36734192123
2014-07-23 00:00:00,65.01696923992131,98110.77438587998,90870.96296768752,64262.66089430114,64526.145984096336,66184.93101146084,66454.71024767251,67641.09574771347,63522.392928009554,67048.3171529381,70317.65722041998
2014-07-22 00:00:00,6286.634460279718,98110.77438587998,90870.96296768752,64369.718796284986,64633.923703822074,66116.69401158066,66386.62411002419,61718.044170578476,60987.47075313001,80918.26595727389,83200.61326020981
2014-07-21 00:00:00,-18905.328940900275,98110.77438587998,90870.96296768752,64340.61003362085,64604.781391000724,66249.67892513238,66519.3014865719,75155.05376278982,76327.26995983932,69749.03459690069,71880.26448246907
2014-07-18 00:00:00,-3888.5204101197887,98110.77438587998,90870.96296768752,64415.41554918443,64679.65275945817,66179.54523554875,66449.31627829524,67626.88064642204,67845.33934659355,71661.70844560233,73470.00779893453
2014-07-17 00:00:00,-7530.393759069964,98110.77438587998,90870.96296768752,64403.119540110696,64667.701954656746,66212.25219166977,66482.26217060175,80979.72014342132,74553.23757384186,79377.8734492095,75126.14966228725
2014-07-16 00:00:00,-1954.321004759986,98110.77438587998,90870.96296768752,64557.2673664164,64821.07586391922,66335.58745460247,66605.7898310112,66434.38449543528,65876.27129102827,67135.14969419478,65120.9219298281
2014-07-15 00:00:00,-38878.47965593985,98110.77438587998,90870.96296768752,64545.26596665662,64809.06462656928,66398.64820059575,66668.01552885084,65581.06672831555,65274.73307958032,72555.79965041205,74533.53551263774
2014-07-14 00:00:00,-13209.002872619894,98110.77438587998,90870.96296768752,64938.776247529895,65202.88944478752,66390.531631483,66660.11083220108,68851.9994656099,69135.97580727037,77484.03629535274,73890.46370843443
2014-07-11 00:00:00,-32190.079869850073,98110.77438587998,90870.96296768752,65156.00944557716,65420.31618948479,66533.46648903587,66803.14737144345,75058.92665218737,75470.67653846611,77213.65984698955,77142.08831008874
2014-07-10 00:00:00,-37211.30320406018,98110.77438587998,90870.96296768752,65524.982153527206,65789.85011567688,66626.02764262166,66895.94567601627,72721.3420660327,76876.92538122942,70217.38674099976,70989.58546960485
2014-07-09 00:00:00,-27882.31040188996,98110.77438587998,90870.96296768752,65668.08427316218,65932.90560426388,66653.65625199466,66923.81080127135,75685.704486951,72720.49230773734,73418.83084047516,74568.6393009248
2014-07-08 00:00:00,-8584.849629899836,98110.77438587998,90870.96296768752,65645.2108346438,65910.0245200349,66792.3436101292,67062.63231490797,72225.63786530006,71936.29077880787,73731.24618250993,75291.58067714806
2014-07-07 00:00:00,-10905.667988830013,98110.77438587998,90870.96296768752,65554.43465979595,65819.18503553316,66820.82361257426,67091.34943370475,72769.84588418703,67778.42773891134,63662.4085061067,63966.935494820085
2014-07-03 00:00:00,6706.845516169909,98110.77438587998,90870.96296768752,65517.843504440854,65783.16020986892,66771.22228695673,67041.92067426501,70458.65777969384,72734.7534763753,69581.44666138967,72119.21375382233
2014-07-02 00:00:00,8662.508662910084,98110.77438587998,90870.96296768752,65672.49153211177,65937.60121948109,66842.57623881532,67113.5210769627,70878.64745511557,72473.40186505635,77023.2012080627,74073.13943283107
2014-07-01 00:00:00,-8890.330076199956,98110.77438587998,90870.96296768752,65528.721853746916,65792.4871840789,66992.14715626894,67263.03551013861,62946.77131220279,60589.591662807325,85859.4356403146,83292.0758444408
2014-06-30 00:00:00,-34606.03860126017,98110.77438587998,90870.96296768752,65534.52100361872,65798.29114352656,66961.62243688223,67231.13897684787,81684.32628124533,80095.66613117197,74524.10062769009,71124.39255420832
2014-06-27 00:00:00,-32617.751607949962,98110.77438587998,90870.96296768752,65588.90259039588,65852.60518893565,66961.45853755064,67231.19337359071,69212.06584343361,69071.40650306943,68819.24383322569,69137.17576525798
2014-06-26 00:00:00,-47970.37658122985,98110.77438587998,90870.96296768752,65543.937509435,65807.63411266753,67092.33909689973,67362.24258718302,71007.73182838166,70470.20819017441,71032.89945091447,69468.26422598293
2014-06-25 00:00:00,-44371.45084457006,98110.77438587998,90870.96296768752,66149.38525370229,66414.08585897763,67119.55833041947,67389.69807598484,64830.568137236754,62892.548841449665,73640.0614059309,72120.56975635204
2014-06-24 00:00:00,-28758.47881650005,98110.77438587998,90870.96296768752,66068.13069184264,66332.79177376837,67181.99196697841,67452.37833042908,75308.3157998859,75593.95412244894,68575.88766005007,73306.97688420629
2014-06-23 00:00:00,11772.174609300098,98110.77438587998,90870.96296768752,66074.41613325942,66339.06515746273,67158.09842044406,67428.68327058072,75046.8632510698,71012.1294116721,71410.85263352189,71259.11567826247
2014-06-20 00:00:00,1829.572545240051,98110.77438587998,90870.96296768752,66115.14559229417,66379.83569271467,67276.25377915613,67547.04373958183,75280.03349449392,72555.05003668409,84931.64889031416,79453.69330163946
2014-06-19 00:00:00,14161.14501239988,98110.77438587998,90870.96296768752,66056.84916819562,66322.25097842957,67269.16980920068,67540.17327518889,66068.54688733723,64779.637360053195,77305.18029848963,77979.15493554938
2014-06-18 00:00:00,14646.991058710148,98110.77438587998,90870.96296768752,66052.37537913292,66317.88240738015,67288.99503060838,67560.2312060569,74125.12652188784,73757.81002239646,80021.42930597288,77055.87310900119
2014-06-17 00:00:00,4524.636436990229,98110.77438587998,90870.96296768752,66141.07581345248,66406.62987896136,67432.29001831054,67703.63398080226,67815.77608162642,68939.1378242279,75355.07316977868,77599.37016303359
2014-06-16 00:00:00,-2310.0758040198125,98110.77438587998,90870.96296768752,66042.89656227094,66308.61602851003,67507.42397573683,67779.01399023354,76768.49996157712,76762.46863350333,72655.44479878445,73619.73876426747
2014-06-13 00:00:00,5938.3568254900165,98110.77438587998,90870.96296768752,66282.35741141776,66548.03244394914,67534.74284932634,67806.569972625,71971.21861585008,71515.36918705369,69702.45078609418,69579.06173657566
2014-06-12 00:00:00,-12327.601834579837,98110.77438587998,90870.96296768752,66242.53384172439,66508.21390094131,67684.97468140756,67956.80867072137,79958.01801416161,78405.15841545351,80530.88170009165,78726.76959254076
2014-06-11 00:00:00,-13989.709359040018,98110.77438587998,90870.96296768752,66039.32649632078,66304.86222012446,67729.10357613105,68001.18174732849,75132.33467177523,74603.73928907994,72758.81593307224,71176.33325809111
2014-06-10 00:00:00,7934.220097280107,98110.77438587998,90870.96296768752,65847.98727017583,66114.24970427353,67589.72500927176,67861.86327040021,71483.6272003412,70768.35036594748,71741.41329775611,70212.58215669858
2014-06-09 00:00:00,21984.117321349797,98110.77438587998,90870.96296768752,65758.1050232494,66024.39145922894,67412.99047614762,67685.13374636439,66654.60122498777,66608.86450640441,81456.6993957453,78047.42206627152
2014-06-06 00:00:00,22912.992556000012,98110.77438587998,90870.96296768752,65835.4347687068,66101.71326130664,67425.38723244902,67697.75915899267,65177.993194595794,63829.62937106547,78210.7535564634,76414.4039275346
2014-06-05 00:00:00,31496.062990629813,98110.77438587998,90870.96296768752,66175.3449549909,66441.83822865854,67535.29096448445,67807.88428942149,67279.19329072372,69310.71289179949,75973.12447947147,73672.25111128196
2014-06-04 00:00:00,20072.76889755018,98110.77438587998,90870.96296768752,66280.19391798205,66546.77023204428,67679.28665095032,67951.98922267742,70852.44846961147,72404.30424699032,74770.8462849278,71371.7483885707
2014-06-03 00:00:00,9113.290443329955,98110.77438587998,90870.96296768752,66317.25589277514,66583.88736545085,67735.51817690744,68008.46809799457,69129.2780577906,68898.39048903836,73387.26237826631,73375.933302371
2014-06-02 00:00:00,6865.695706030121,98110.77438587998,90870.96296768752,66318.67819885234,66585.28714067617,67610.72429802734,67883.7557863628,76998.66522442503,73839.79350998152,80306.16802777094,72923.85501866564
2014-05-30 00:00:00,-8649.720275389962,98110.77438587998,90870.96296768752,66482.55659883074,66749.20769839548,67759.55402745225,68032.64641287492,67542.37887258094,72199.50690353569,79959.23875464103,76609.29430704052
2014-05-29 00:00:00,-10439.980347169796,98110.77438587998,90870.96296768752,66470.64697903162,66737.305251932,67883.47988645523,68156.76828457066,67190.54928785481,66998.6945770881,80821.1833986505,80194.574853304
2014-05-28 00:00:00,-1678.9516789501067,98110.77438587998,90870.96296768752,66439.3298082283,66705.94955580833,67964.64922304929,68238.18305209407,66532.74429081648,66975.15389767209,79662.23318641377,80766.39373954103
2014-05-27 00:00:00,7291.483817399945,98110.77438587998,90870.96296768752,66318.55491981306,66585.0453502729,67871.04673136643,68144.70392808807,67262.93570861255,68028.9622234535,66012.10948102386,70517.84460525146
2014-05-23 00:00:00,7163.3428930201335,98110.77438587998,90870.96296768752,66303.44831395813,66569.9432567677,67749.17626473657,68022.91986002028,68159.73709661746,71423.84654026265,82871.03100163408,80445.19507367612
2014-05-22 00:00:00,18485.692581500043,98110.77438587998,90870.96296768752,66413.77549446828,66680.39270656556,67817.21003666765,68091.20197382977,63595.303354827454,68899.41563842064,72543.45189139899,71463.78068318458
2014-05-21 00:00:00,28259.97586599982,98110.77438587998,90870.96296768752,66529.26228493999,66795.76981512981,67828.47571906552,68102.6964976365,68601.840326946,69545.57135207267,80147.79297802632,77003.7298552025
2014-05-20 00:00:00,19382.12775012036,98110.77438587998,90870.96296768752,66284.48063993454,66550.86781267205,67974.45346981159,68248.7759461865,84433.91358664783,80787.46587566056,81521.50199344102,83293.74402817969
2014-05-19 00:00:00,22478.287269100198,98110.77438587998,90870.96296768752,66259.6079687858,66525.99171053816,67810.89816647116,68085.2486817647,69305.93483652314,66359.23935241584,70374.36289948295,70703.1543132323
2014-05-16 00:00:00,13514.580482420162,98110.77438587998,90870.96296768752,66354.32524771709,66620.74969020684,67850.93793050153,68125.53244562773,73397.16397391632,69598.6268189736,73219.42865559692,70884.76952684385
2014-05-15 00:00:00,11969.976296680281,98110.77438587998,90870.96296768752,66140.5457579298,66406.85328140901,67936.67066715029,68211.50959431904,72328.32165599044,71988.50585435503,75781.47781563713,75374.32544296044
2014-05-14 00:00:00,19682.531429140014,98110.77438587998,90870.96296768752,65798.06413101661,66063.86059055023,67799.34868320276,68074.25409804622,64379.62136667082,66814.48288689977,73595.49015021906,76786.8249649176
2014-05-13 00:00:00,50120.78830613999,98110.77438587998,90870.96296768752,65787.85202481807,66053.64603501721,67413.34657061822,67687.90437089023,66904.56237041357,67565.05692727944,67874.49912691792,67109.10638452016
2014-05-12 00:00:00,39357.89820879011,98110.77438587998,90870.96296768752,65941.70428524178,66207.30885074288,67456.16769921465,67730.9706035927,74205.96639560442,75833.44372135146,76101.10292117344,74832.64076995067
2014-05-09 00:00:00,23665.75018568989,98110.77438587998,90870.96296768752,66099.07003503153,66364.62978134141,67608.68361972389,67883.46488804207,64852.42536813859,66971.3162683106,74290.02107346384,72830.15826789573
2014-05-08 00:00:00,16117.330016639899,98110.77438587998,90870.96296768752,66167.60020542389,66433.2054419301,67751.22334734618,68026.1337219493,70896.79903089185,69399.5484564193,70891.65387961303,69928.01610307883
2014-05-07 00:00:00,5533.361775929923,98110.77438587998,90870.96296768752,66227.48993206723,66493.07703958335,67802.94631009712,68078.10432324745,68741.56226398516,69394.87578693508,70607.72962862428,72949.83458014987
2014-05-06 00:00:00,-20050.84042338992,98110.77438587998,90870.96296768752,66175.31801974005,66440.88456129725,67912.47541932052,68187.85822955868,68627.76272290142,69147.90459189577,84930.22864338593,78739.82672642128
2014-05-05 00:00:00,-17297.645921209943,98110.77438587998,90870.96296768752,66089.38196840684,66354.99765325699,67916.18431680533,68191.79147075699,65865.46476738574,64348.85651368092,74955.38574374502,80046.31805315048
2014-05-02 00:00:00,218.36585271998774,98110.77438587998,90870.96296768752,65846.15731878998,66111.68865000119,67939.0786325999,68214.92248795531,64712.59687714558,62701.2982640624,72812.57955866633,73028.48883323385
2014-05-01 00:00:00,21972.173648279742,98110.77438587998,90870.96296768752,65491.84774381772,65757.13128941436,67783.42287451518,68059.30842092505,68354.32815140043,69366.1043353774,70668.54475761356,71735.132366887
2014-04-30 00:00:00,38019.5507807401,98110.77438587998,90870.96296768752,65487.78778611182,65753.16909965407,67499.30839207489,67775.03127818345,82603.37973925704,76336.02836612248,77556.87697642914,78337.85472250509
2014-04-29 00:00:00,32256.44501440006,98110.77438587998,90870.96296768752,65512.103394716396,65777.28497644956,67644.93592760735,67920.77113874047,79269.60315908887,75972.13742016777,74427.66124455957,71670.75893948111
2014-04-28 00:00:00,14291.345090779825,98110.77438587998,90870.96296768752,65510.95890290046,65776.07119808241,67798.10155166709,68073.92661115015,78702.59970744315,74675.060699307,69157.13560396293,67143.82490653465
2014-04-25 00:00:00,-4010.8331164801493,98110.77438587998,90870.96296768752,65512.655309389345,65777.76889250847,67950.97018317645,68226.73529883649,75005.87800942734,73595.32774528438,70450.44755350519,73700.61054991906
2014-04-24 00:00:00,-12379.25416690018,98110.77438587998,90870.96296768752,65012.40379909007,65276.898909484735,67956.69817572343,68232.68927319383,79584.75836806698,79042.67985170848,81685.61331366259,78350.0019942209
2014-04-23 00:00:00,-6156.618364320137,98110.77438587998,90870.96296768752,64983.82081630197,65248.339108803775,67488.62346301659,67764.11449677753,66318.47839428834,61435.63297893834,71430.49085677136,72273.41432771158
2014-04-22 00:00:00,3115.4986642298754,98110.77438587998,90870.96296768752,66053.52064153145,66320.10097947181,67564.40056537779,67840.13986666489,69428.76363956742,68560.63079896515,69881.21844108822,65704.55096807152
2014-04-21 00:00:00,16850.631902820198,98110.77438587998,90870.96296768752,66063.4698422359,66330.2727353964,67630.62666323304,67906.61544448067,65072.91376651765,62761.27866403968,71334.06371496548,68799.35259756666
2014-04-17 00:00:00,19201.092870439985,98110.77438587998,90870.96296768752,65000.160179784056,65265.16008507903,67782.94795611862,68058.96790998627,69348.40958861937,65498.64952711266,65684.84555927641,65176.037428673015
