DATE,PORT_LOSS,Historical_VaR_2,Historical_ES_2,Parametric_VaR_U_2,Parametric_ES_U_2,Parametric_VaR_W_2,Parametric_ES_W_2,MonteCarlo_VaR_U_2,MonteCarlo_ES_U_2,MonteCarlo_VaR_W_2,MonteCarlo_ES_W_2
2014-10-14 00:00:00,118700.17865972256,94540.0063476772,86796.46593267607,57463.60375062097,57700.065233595786,57664.739474432776,57906.482964121155,57716.354835510254,57022.67125453939,59989.607262275764,61745.617197488034
2014-10-13 00:00:00,81368.19970751484,86190.20367577078,82427.66018055232,57419.62620725972,57656.01606966113,57753.864727402455,57995.82443072891,63848.79383043747,61657.72175461886,63932.43388012983,62448.0510436735
2014-10-10 00:00:00,17280.976397591643,86190.20367577078,81013.33775570545,57394.01510144607,57630.39663192874,57595.51176195219,57837.459356322885,56703.46202711901,57941.664674470936,56044.42122043576,57428.46543317244
2014-10-09 00:00:00,34067.38866720849,86190.20367577078,81013.33775570545,57130.07768949901,57366.171546311,57618.38550849911,57860.55238039722,66823.00351352862,65235.93399827218,58982.27820012008,62934.975724777905
2014-10-08 00:00:00,37907.96424390306,86190.20367577078,81013.33775570545,57163.082686195965,57398.677500398015,57390.06536922266,57632.09599106503,60095.275683053886,60828.71602683596,68041.5125076021,71607.55829070363
2014-10-07 00:00:00,11747.129156337236,86190.20367577078,81013.33775570545,56811.21417507436,57046.28437215311,57501.452232296,57743.15028058109,50537.51391730807,51352.641112809266,60582.295274926466,59649.530894054886
2014-10-06 00:00:00,33045.85822943773,86190.20367577078,81013.33775570545,56861.51359089499,57096.57587619289,57144.01708844234,57385.3219475263,63083.95027437806,63810.10528018395,59441.43911324348,58715.96261986839
2014-10-03 00:00:00,18622.989730050904,86190.20367577078,81013.33775570545,56876.93894562987,57112.26550336252,57232.8174149096,57474.33842966007,59188.25877597649,56628.088903234566,55364.95382466959,54074.27981583391
2014-10-02 00:00:00,5114.20742355648,86190.20367577078,81013.33775570545,56845.03724022978,57080.491639553686,57362.858197174035,57604.398157573654,61919.944484944106,57999.79065548942,62555.59463390231,60733.65043622389
2014-10-01 00:00:00,-12150.946990648983,86190.20367577078,81013.33775570545,56562.38511405373,56797.651697832975,57448.51589833398,57690.2753777164,61764.68589682621,60391.01166585041,65230.29687068018,66020.02616365154
2014-09-30 00:00:00,20007.95597766782,86190.20367577078,81013.33775570545,56630.576200237614,56865.86478463374,57227.921432005474,57469.55816083879,56188.861187555245,53948.31741658211,62084.39007854776,58901.654194207375
2014-09-29 00:00:00,-447.191656882409,86190.20367577078,81013.33775570545,56594.54785095155,56829.8613866606,57305.2086466077,57547.07114653685,60663.79702916264,61566.20629577033,59921.16865312285,59844.408892337226
2014-09-26 00:00:00,2840.86893013597,86190.20367577078,81013.33775570545,56688.25595638994,56923.57658432005,57358.15397855535,57600.24713535642,57139.78637670446,56731.85720749497,62818.07126975537,60841.23636594782
2014-09-25 00:00:00,9785.108922336833,86190.20367577078,81013.33775570545,56452.237743895384,56687.29550711601,57457.81587920117,57700.11078043468,51703.701948317,56448.94246489085,54526.48396905756,53883.27606229163
2014-09-24 00:00:00,25565.81318780221,86190.20367577078,81013.33775570545,56480.550417517894,56715.59602187574,57254.918133795145,57497.12359388033,57783.153013100615,58478.63932039684,62492.856349154725,60705.400090195275
2014-09-23 00:00:00,9045.436107269023,86190.20367577078,81013.33775570545,56416.570350969094,56651.5264947199,57341.961391466786,57584.38570460153,60277.598743686336,58648.95266558494,58119.262025425676,56773.9790748258
2014-09-22 00:00:00,20478.105954917264,86190.20367577078,81013.33775570545,56344.87218292116,56579.78591466008,57228.35655438504,57470.84160204732,61518.83530675073,60143.1604834058,63751.96434927266,63738.6468122557
2014-09-19 00:00:00,25401.507815641933,86190.20367577078,81013.33775570545,56370.75318850821,56605.60578938597,57203.317794365576,57445.981312736636,57706.963338064845,58968.14259657193,52586.9084728196,52086.194896271954
2014-09-18 00:00:00,22674.030416392372,86190.20367577078,81013.33775570545,56363.376011060085,56598.247587659396,57319.99615327187,57562.81542542146,57177.666300149634,57601.85445799484,57495.04409167974,60932.47992085281
2014-09-17 00:00:00,5301.179271290661,86190.20367577078,81013.33775570545,56305.23876701016,56540.349679249106,57419.384879624355,57662.40734937694,55808.58274358127,56886.734713877,64081.03136899776,60953.07137995189
2014-09-16 00:00:00,8218.341824128991,86190.20367577078,81013.33775570545,56328.55382765876,56563.60864486289,57473.993499042816,57717.24749819678,59580.07477782178,60634.516495013486,63011.7876574219,62031.81644190463
2014-09-15 00:00:00,-8233.149406039389,86190.20367577078,81013.33775570545,56296.36701094953,56531.69416088937,57590.32213958248,57833.73489189823,56349.70434170007,58163.45659834167,59208.58257964684,58605.507598782024
2014-09-12 00:00:00,-16290.666340230731,86190.20367577078,81013.33775570545,56255.33843745885,56490.797285487526,57675.596343210666,57919.23069181619,59851.77681929513,58644.65541450429,55254.109725528746,56017.68863464219
2014-09-11 00:00:00,-11098.027507774881,86190.20367577078,81013.33775570545,56278.16245449777,56513.6194336171,57750.86229152314,57994.724997657584,62652.78336998366,61117.01479665606,64523.05003919138,61229.79864728119
2014-09-10 00:00:00,-8251.82871536573,86190.20367577078,81013.33775570545,56302.1144564969,56538.17439575144,57824.54289074137,58068.63482128666,77348.00468661019,70323.69408207548,63727.083543678746,67269.29981726492
2014-09-09 00:00:00,-14194.214560826542,86190.20367577078,81013.33775570545,56272.45151171088,56508.545214659185,57935.8402924384,58180.11024450604,55341.482295516995,59313.33006807889,52742.56059475255,57795.11416474948
2014-09-08 00:00:00,-8358.718266625889,86190.20367577078,81013.33775570545,56208.640002352186,56444.691342021455,58004.236902857316,58248.738102199044,60171.760226109065,58928.29830886375,64155.378908379585,63390.83558712758
2014-09-05 00:00:00,-507.6412438901607,86190.20367577078,81013.33775570545,56168.985521129565,56405.130354511086,57982.44711201126,58227.131629589945,60549.11933843477,60363.91283416158,62629.57319532847,64223.106623545435
2014-09-04 00:00:00,-323.433721481706,86190.20367577078,81013.33775570545,56219.583204445895,56455.77720547584,58056.135757403914,58301.05009122996,53911.67974985554,55629.02395164184,58919.970887361094,58830.717641883035
2014-09-03 00:00:00,3833.8945216397988,86190.20367577078,81013.33775570545,56262.062473553815,56498.21837107511,58076.52613847726,58321.65992432623,53635.11319515412,53453.27991788412,55411.61069589504,54324.83792268552
2014-09-02 00:00:00,4423.831839254126,86190.20367577078,81013.33775570545,56190.721805992536,56426.82157909195,58183.64265934483,58428.96736728214,62405.04639074602,60306.34545318538,58922.70211709256,58405.17047884067
2014-08-29 00:00:00,11427.099180931691,86190.20367577078,81013.33775570545,56417.59665583051,56653.946773851174,58146.92349366227,58392.4158757315,55920.39849645691,54836.84305892033,59833.03838001855,58187.58992400664
2014-08-28 00:00:00,4002.3039026635233,86190.20367577078,81013.33775570545,56379.494083037716,56616.09683820512,58229.10472061229,58474.822903970955,59088.47984274826,58498.10672961041,57024.12735927303,57848.44772803368
2014-08-27 00:00:00,3344.2104752194136,86190.20367577078,81013.33775570545,56396.53055447503,56633.153827303555,58309.95263404155,58555.89769445313,62963.19831204042,62276.35629758036,62838.45239212306,60832.106249866745
2014-08-26 00:00:00,6318.68050434324,86190.20367577078,81013.33775570545,56613.43968478078,56850.05662069947,58281.30550555652,58527.42765855987,60351.3338807656,60727.496874627184,62110.86001534376,64042.12597643122
2014-08-25 00:00:00,407.31612055934966,86190.20367577078,81013.33775570545,56719.91775279888,56956.484248088556,58413.80944943067,58659.9666748282,52234.18665814516,51660.851758175646,58269.910602509044,57829.57802897164
2014-08-22 00:00:00,-13189.010089210235,86190.20367577078,81013.33775570545,56729.63700357103,56966.212194652995,58535.33163822105,58781.63259479671,62628.38045940222,58850.65167187695,62842.84124928154,60224.181045968086
2014-08-21 00:00:00,-7150.691352628404,86190.20367577078,81013.33775570545,56750.97873070568,56987.53023179062,58539.97799771058,58786.48786453111,61572.41077971051,60262.168442469025,54206.60689701757,55985.325321089076
2014-08-20 00:00:00,-9258.17126558593,86190.20367577078,81013.33775570545,56717.41960161831,56954.12125700666,58640.77088151849,58887.486297523836,56117.932487925515,56367.40717651165,61722.44721404521,61959.33692118851
2014-08-19 00:00:00,-17680.05827044905,86190.20367577078,81013.33775570545,56751.59327635518,56988.26222938101,58728.052536534844,58974.99074429087,59471.296351612895,63502.981204345095,62699.487990860594,66274.22863936993
2014-08-18 00:00:00,-11248.095999546465,86190.20367577078,81013.33775570545,56821.51301042526,57058.04670626111,58832.81963654724,59079.95662397181,60390.10780003504,62921.47782914547,70792.74751801125,71580.6249021679
2014-08-15 00:00:00,-13429.621658962336,86190.20367577078,81013.33775570545,56774.3456140731,57010.84253050934,58963.10291325976,59210.32344251487,50550.47258961445,53019.84503027881,67079.30222271464,65419.16585228229
2014-08-14 00:00:00,-12119.330171117093,86190.20367577078,81013.33775570545,56739.587401422905,56976.112966404995,58943.39726625988,59190.8051215068,61719.64294318762,60838.47154801622,70760.30353646306,67635.29130912769
2014-08-13 00:00:00,-7719.040782515076,86190.20367577078,81013.33775570545,56789.61866236245,57026.12168460991,59002.617834576755,59250.26000702148,60972.132330798195,60405.689862612744,64939.949238423025,60597.61795850006
2014-08-12 00:00:00,-9270.760116485646,86190.20367577078,81013.33775570545,56792.14386213187,57028.646277159685,59103.346229003975,59351.19548049581,60478.93328756059,56366.27775158434,55163.43020763388,55028.60641065552
2014-08-11 00:00:00,-5506.819270806853,86190.20367577078,81013.33775570545,56794.11649329972,57030.60823586059,59172.12974990904,59420.21251909505,65030.28907568171,64498.65337969467,54783.18868421076,55568.34134776581
2014-08-08 00:00:00,-3170.791015087627,86190.20367577078,81013.33775570545,56823.93568905932,57060.277245049365,59293.945286746486,59542.176350306836,64371.982830352616,62829.82998911195,61685.79207865079,65275.68557422686
2014-08-07 00:00:00,-18874.894418335753,86190.20367577078,81013.33775570545,56727.89580557868,56964.817316874745,59426.94539595989,59675.230862156954,60047.51683035842,61194.41783686706,68924.27353922115,65243.50578963384
2014-08-06 00:00:00,-12816.730051109684,86190.20367577078,81013.33775570545,56755.17438260105,56992.11808149738,59397.41609449522,59645.87938951573,59994.409719512565,58657.98978194536,66693.6888808189,64442.540257097055
2014-08-05 00:00:00,-6038.618272031425,86190.20367577078,81013.33775570545,56589.2570865599,56826.01364802744,59421.62076770526,59670.30778675678,59375.62089816178,59622.45206504347,57674.62482522533,57325.65207035737
2014-08-04 00:00:00,6035.944391443278,86190.20367577078,81013.33775570545,56683.94113482186,56920.695895066136,59281.05024594243,59529.76405186404,54376.844466152485,52663.84518305631,54046.53832822852,56805.41956302331
2014-08-01 00:00:00,8481.450404107221,86190.20367577078,81013.33775570545,56453.014077838976,56689.460247311974,59387.41948163253,59636.331377163646,59449.62507935683,58865.646716722404,60897.58189351426,60593.869296181365
2014-07-31 00:00:00,32628.39456946985,86190.20367577078,81013.33775570545,56223.68552952632,56460.18317871238,59167.498773504514,59416.30316490808,60740.75664377527,58004.363623599354,67188.20784518751,66344.04640738918
2014-07-30 00:00:00,37531.77002705075,86190.20367577078,81013.33775570545,56148.32504709996,56385.14622477279,59021.47085020202,59270.29345899832,56548.512974483194,55453.89843830638,58387.3939129113,56182.22679072473
2014-07-29 00:00:00,37300.51679306582,86190.20367577078,81013.33775570545,56065.29074578569,56302.19166274206,59053.8166978939,59302.86756161775,62528.77913342789,59767.60391520988,59656.92156678438,56298.71884712215
2014-07-28 00:00:00,28994.01729562308,86190.20367577078,81013.33775570545,56109.3072826704,56346.1611451495,59075.86730472732,59325.140974284266,57289.13844649575,58788.540682345476,60155.70884857897,57743.50955184388
2014-07-25 00:00:00,28144.360512498184,86190.20367577078,81013.33775570545,56228.81569416798,56465.817380545544,59188.60292557324,59438.06039706501,54860.807452399866,56676.26520637559,62515.68465127912,66206.25958778517
2014-07-24 00:00:00,16732.821453066543,86190.20367577078,81013.33775570545,56427.288529089536,56664.38521940634,59210.71033441997,59460.39086888218,54308.63189446891,59322.544722038605,58741.66135904472,58027.44785980794
2014-07-23 00:00:00,-1141.1665137719829,86190.20367577078,81013.33775570545,56643.5915236586,56882.8822025219,59329.48388565949,59579.3297641346,62961.40707818861,61291.765792925034,65658.81592630083,60427.777348783195
2014-07-22 00:00:00,496.0166335585527,86190.20367577078,81013.33775570545,56709.66579535499,56949.40086469392,59337.36002530821,59587.41943740146,57767.18257638661,56346.646500834846,65356.430305351154,63467.09954110728
2014-07-21 00:00:00,-23404.518458366394,86190.20367577078,81013.33775570545,56702.32987959229,56942.054386727395,59440.98186190368,59690.589376702206,62008.839376149,65233.47705994404,60989.36821832543,61131.22060237092
2014-07-18 00:00:00,-8460.909696405404,86190.20367577078,81013.33775570545,56749.77086712548,56989.532397442264,59355.50536183908,59605.2226677828,61336.82270225324,61631.60616778414,53879.36656225799,55238.97289481239
2014-07-17 00:00:00,-9661.456807379029,86190.20367577078,81013.33775570545,56745.73396295402,56985.82800003048,59393.76899244962,59643.71758378984,58227.55546452431,56387.60541832977,55147.23943592433,55650.60084262503
2014-07-16 00:00:00,-9233.46230701299,86190.20367577078,81013.33775570545,56975.82340570539,57215.51246163086,59510.87116301118,59760.99162344716,59791.48924356676,57827.42169691017,63864.347489508684,62092.84355306511
2014-07-15 00:00:00,-34598.76136781112,86190.20367577078,81013.33775570545,56867.93500489986,57107.49021449231,59607.3482188324,59856.95822250901,53186.426285907975,55037.64468499084,64282.38126011356,66403.0686728874
2014-07-14 00:00:00,-3318.8852693532826,86190.20367577078,81013.33775570545,57212.67960149876,57452.47219788586,59493.33881484473,59743.01768921502,63117.060604133876,61220.73071696053,70582.22458637261,65821.18798815786
2014-07-11 00:00:00,-23067.750335263903,86190.20367577078,81013.33775570545,57372.44423630822,57612.334528126754,59627.51650534745,59877.244804323884,57557.45230333437,58135.11115802454,60681.716212771484,62675.820141511016
2014-07-10 00:00:00,-28708.136185297742,86190.20367577078,81013.33775570545,57758.78335570055,57999.3242022926,59727.55901021627,59977.49800824665,58885.3442789861,58155.78136698722,64605.51450396131,61871.508942012726
2014-07-09 00:00:00,-20508.55769256223,86190.20367577078,81013.33775570545,57842.92543265247,58083.37049446837,59761.3343823551,60011.50287086691,56414.528504637885,57001.73321549087,59535.92462936195,59624.68069351302
2014-07-08 00:00:00,-7368.266325120931,86190.20367577078,81055.09099949432,57769.10581384064,58009.52062898723,59889.53047064855,60139.818196153035,57357.19285538583,57338.912317791845,62411.14674025902,63837.163095757984
2014-07-07 00:00:00,-12486.251069925143,86190.20367577078,81055.09099949432,57716.5151283117,57956.91230102186,59877.46240283316,60127.946921936,62335.748746861704,61513.73806595997,63694.147221729625,66159.55291918846
2014-07-03 00:00:00,2032.707616404281,86190.20367577078,81055.09099949432,57738.22803085775,57979.40027359524,59885.13060719997,60135.82884896931,60254.42606984626,59817.27777204456,61252.388943275204,62944.923283528035
2014-07-02 00:00:00,3198.706243063556,86190.20367577078,81055.09099949432,57953.54094584519,58194.68051999097,59974.743255745154,60225.66573935747,63742.762367721065,60746.26000771378,71388.45417729986,67106.2367999206
2014-07-01 00:00:00,-10460.075877807103,86190.20367577078,81055.09099949432,57862.14413857274,58102.37317935284,60110.856387101114,60361.796332603786,57382.591577451676,54792.75750957167,69648.97142870363,66097.53816815208
2014-06-30 00:00:00,-29135.73753995367,86190.20367577078,81055.09099949432,57895.35168896185,58135.59787962283,60148.90656137222,60398.93036652985,56632.642525566625,56297.55931019085,62850.74050310394,65563.35419427647
2014-06-27 00:00:00,-33237.013374338276,86190.20367577078,81055.09099949432,58014.06361833599,58254.271947687725,60199.353800097015,60449.612536784145,61028.60203039914,60226.020768703405,62321.874545389204,60951.77630867553
2014-06-26 00:00:00,-44778.11029419454,86190.20367577078,81055.09099949432,57991.85034896771,58232.07008086587,60322.9528407203,60573.357985883136,61910.68264465127,60942.62681722601,66060.93888835923,64570.87406319887
2014-06-25 00:00:00,-42302.5000888661,86190.20367577078,81055.09099949432,58500.40211245697,58741.58200907626,60385.75269475381,60636.39378743793,62366.15863403957,60826.695058269564,61028.46183076897,66337.66735558036
2014-06-24 00:00:00,-26095.166620168835,86190.20367577078,81055.09099949432,58480.15242165374,58721.320868202834,60393.29483211413,60644.149613270885,59889.089100886486,58155.69330850477,64527.783745840774,62433.51572339731
2014-06-23 00:00:00,4360.479843770503,86190.20367577078,81055.09099949432,58468.91971964424,58710.11688506196,60407.4420548334,60658.51544912183,65517.231814578874,66579.440049916,62452.837812772486,65982.63427930651
2014-06-20 00:00:00,-417.9759819761384,86190.20367577078,81055.09099949432,58502.49697666103,58743.7276033113,60508.74859795289,60760.03231258702,59557.66428640997,62850.24544896122,65775.8225202813,60741.7489198257
2014-06-19 00:00:00,10814.187069040723,86190.20367577078,81055.09099949432,58443.107731364085,58684.97084926639,60514.364279156085,60765.86057706445,55335.37164862291,54122.816196041014,66150.54618725157,64954.47419209331
2014-06-18 00:00:00,14275.385077768005,86190.20367577078,81055.09099949432,58421.63425401843,58663.68096865434,60528.664138443186,60780.379518154194,57361.8369255719,58781.509608634864,56044.67359683092,54880.75928583061
2014-06-17 00:00:00,5995.654806371662,86190.20367577078,81055.09099949432,58481.483764022705,58723.554651079234,60635.59356709162,60887.51019987662,61219.084339846275,62031.68980209721,65971.50743459829,68195.99504109084
2014-06-16 00:00:00,1717.3889868290862,86190.20367577078,81055.09099949432,58409.96737267857,58652.20807697263,60707.01705432392,60959.16915645276,65561.46073748427,65754.72459603178,64887.238946557045,64115.063241884105
2014-06-13 00:00:00,6897.583780889399,86190.20367577078,81055.09099949432,58672.281271867105,58914.52413852129,60752.27296167717,61004.65994262381,56354.249882029486,55021.25403724654,65740.14839063108,65529.31906208507
2014-06-12 00:00:00,-10004.486096196459,86190.20367577078,81055.09099949432,58599.77289008815,58842.00062162615,60889.6808481866,61142.03830261936,64009.553497798974,64745.40541725545,69386.79984035075,68866.48232144186
2014-06-11 00:00:00,-9051.437335234019,86190.20367577078,81055.09099949432,58394.27366277389,58636.3539392018,60889.85056929849,61142.416868856875,51958.24395500857,53263.11550611862,56236.534097424475,56096.24393618346
2014-06-10 00:00:00,7020.8919196610805,86190.20367577078,81055.09099949432,58225.69605738227,58468.3391872677,60750.37023684371,61002.97040225833,63840.87367766525,63390.529838375434,68786.88258139999,66028.28224246387
2014-06-09 00:00:00,18548.60922642157,86190.20367577078,81055.09099949432,58140.10208834126,58382.790697747725,60623.477099006646,60876.13050254807,60443.747106253984,58308.14686293681,65616.30458817957,68355.93406195765
2014-06-06 00:00:00,20604.06821861479,86190.20367577078,81055.09099949432,58208.25913823699,58450.946890440886,60638.21197329962,60891.0854160412,66483.5317379348,64041.538255417865,57751.292136608274,59037.62106691513
2014-06-05 00:00:00,29706.154386476963,86190.20367577078,81055.09099949432,58567.978968031704,58810.95691228367,60734.92482269276,60988.01698164863,54161.224494170514,53595.26285365581,73803.23897189612,71310.75145016065
2014-06-04 00:00:00,16015.599850894767,86190.20367577078,81055.09099949432,58696.618349030265,58939.72411263478,60868.88911443984,61122.06611656037,60579.671791487955,58556.85845716729,77330.98576563667,71307.32929237385
2014-06-03 00:00:00,5368.649168608943,86190.20367577078,81055.09099949432,58774.49907764292,59017.711821229546,60922.50433541939,61175.91853424907,52551.32194519264,48338.411590859054,68835.53086305398,65596.36037199614
2014-06-02 00:00:00,640.7865288801258,86190.20367577078,81055.09099949432,58772.51405799936,59015.7947295754,60891.91024976305,61145.50483671273,63463.23600237584,63273.029194533134,57582.19487324776,61255.2537369073
2014-05-30 00:00:00,-12411.201739840908,86190.20367577078,81055.09099949432,58925.88156744186,59169.248963454505,61025.918451049016,61279.60094417038,58384.60630685871,55291.73362252094,69390.7357847509,68988.10650639642
2014-05-29 00:00:00,-12797.383605282172,86190.20367577078,81055.09099949432,58941.95715498179,59185.31253106892,61126.43233643903,61380.32936474425,58482.49315153097,57490.539788860566,68419.32016322832,68557.03901718062
2014-05-28 00:00:00,-5968.634897079435,86190.20367577078,81055.09099949432,58866.9652276854,59110.23545663408,61220.135896604974,61474.256047434406,57413.530553805525,58111.96553570554,68574.58181294543,67407.77039750299
2014-05-27 00:00:00,2185.7017965011764,86190.20367577078,81055.09099949432,58765.95093554887,59009.122492351686,61139.2800645876,61393.52079926117,50775.917639174964,51056.923925616196,67508.41098304722,67812.19081192123
2014-05-23 00:00:00,4678.431271044072,86190.20367577078,81055.09099949432,58721.27547095565,58964.564815185964,61060.53436539415,61314.898589463555,67263.06634042866,66547.76733500387,59734.857875200454,58928.77063670577
2014-05-22 00:00:00,12978.931329346495,86190.20367577078,81055.09099949432,58863.20340799657,59106.672074619564,61135.49572372285,61390.09595073806,60285.51259244222,61768.682845059426,71184.26291418937,65181.150131055096
2014-05-21 00:00:00,19668.156960301567,86190.20367577078,81055.09099949432,58990.37433087197,59233.67633734399,61157.05726029375,61411.88297786389,63706.08802369796,60050.93156855819,55321.70205094223,55659.16670125204
2014-05-20 00:00:00,10722.938857920002,86190.20367577078,81055.09099949432,58740.81501027942,58983.87140895275,61295.83144947933,61550.66895616066,56993.254705918254,57993.007164980394,71381.72502528329,67032.61953510446
2014-05-19 00:00:00,15914.67779318837,86190.20367577078,81055.09099949432,58754.28282550024,58997.34052858548,61096.25439307303,61351.03104829602,62359.47887889121,59886.28296730082,71229.978782007,66691.91943043444
2014-05-16 00:00:00,7267.560923897196,86190.20367577078,81055.09099949432,58869.59523249522,59112.67712385603,61159.34828503581,61414.363487934694,63098.13316079462,62742.255416283624,62149.879648833536,60447.19720344307
2014-05-15 00:00:00,4040.2486537102377,86190.20367577078,81055.09099949432,58671.35920926428,58914.30718915956,61265.28045128519,61520.50321813871,51696.703411309165,55296.9969186642,62405.0877723695,63808.99696254355
2014-05-14 00:00:00,12079.51715281664,86190.20367577078,81055.09099949432,58381.62986305845,58624.07738081098,61134.178086378844,61389.45108089736,55470.68442633923,53466.218111857925,65570.85670237232,63977.826750108805
2014-05-13 00:00:00,42724.71681031014,86190.20367577078,81055.09099949432,58367.07858093607,58609.530149755185,60769.429979019566,61024.335776433465,55648.170500090346,59580.578724773186,65442.48793069273,69648.33622599578
2014-05-12 00:00:00,29449.3949537226,86190.20367577078,81055.09099949432,58499.485435410286,58741.765006417525,60830.17424500454,61085.318754047854,62979.227382196,61404.21869366633,60719.48803440295,61057.70243117147
2014-05-09 00:00:00,17623.78036641667,86190.20367577078,81055.09099949432,58632.63878914481,58874.83552643191,60969.29199220112,61224.43916512362,57430.749558453215,59051.93293849926,67594.28297831258,66745.63584764292
2014-05-08 00:00:00,12571.218791101128,86190.20367577078,81055.09099949432,58707.91480954096,58950.18609219114,61103.45243541733,61358.69597858167,63164.24594649696,59828.38391825425,70084.41381218447,65565.65301557774
2014-05-07 00:00:00,4077.499340269831,86190.20367577078,81055.09099949432,58749.44565811474,58991.72701824829,61131.39372510032,61386.86672185606,65297.996508886456,63854.888967927596,55651.08965846826,55046.1523406874
2014-05-06 00:00:00,-16585.1282719539,86190.20367577078,81055.09099949432,58735.89658857498,58978.16818402277,61202.10104657675,61457.81199377985,57541.47565806378,58776.507678202375,79139.5139867455,70344.65395290668
2014-05-05 00:00:00,-12565.808738000691,86190.20367577078,81055.09099949432,58658.088149105664,58900.43681204342,61207.52864004043,61463.45461059199,59457.23686779407,58529.180101998994,74520.43454830628,71863.48542202638
2014-05-02 00:00:00,2299.9255927854683,86190.20367577078,81055.09099949432,58457.65861944796,58699.87439297442,61235.52037525561,61491.67619057768,55780.593495324254,58102.78416125128,58160.67329816404,57184.61559280179
2014-05-01 00:00:00,22629.928875713376,86190.20367577078,81055.09099949432,58218.46791028138,58460.47123030457,61102.834291334264,61359.03913016769,62486.503037748626,60758.66479324867,65427.097211361746,62981.07421759546
2014-04-30 00:00:00,32977.43876891886,86190.20367577078,81055.09099949432,58208.27787009522,58450.41454538179,60920.571665943484,61176.74697431433,58482.971915113856,56726.06674884958,54815.65533913497,59313.750847418705
2014-04-29 00:00:00,27099.892679566634,86190.20367577078,81055.09099949432,58209.41474923806,58451.56983532221,61043.22705839877,61299.568925047875,59508.36499696842,60046.5785245479,64977.66656994389,65503.26149483947
2014-04-28 00:00:00,8733.302428118885,86190.20367577078,81055.09099949432,58201.84692448366,58443.81245077937,61181.65965110168,61437.90486552112,52942.548435630626,51754.56443609772,59783.828384336084,60257.14301704418
2014-04-25 00:00:00,-9613.276171595324,86190.20367577078,81055.09099949432,58262.2448027014,58504.27404894843,61316.74741281581,61572.83046081744,64414.83453226078,64454.88170926014,68706.89296340686,64384.636287053494
2014-04-24 00:00:00,-17365.02542440861,86190.20367577078,81055.09099949432,58104.94252807961,58346.84458366071,61330.475632990594,61586.77994129772,59668.07832564856,58232.70774597936,64454.93645501323,64683.5009238329
2014-04-23 00:00:00,-20964.6027935826,86190.20367577078,81055.09099949432,58034.46571458725,58276.365496813785,61226.70611411531,61483.10190381331,58961.027004537056,57375.87844065093,57209.65918511676,58157.68179795833
2014-04-22 00:00:00,-10423.586457971483,86190.20367577078,81055.09099949432,59041.87467841653,59285.888859306,61236.587221264024,61493.20174851618,62965.24370894022,61219.37044659629,58024.50157686346,57219.23325816026
2014-04-21 00:00:00,5539.170171902981,86190.20367577078,81055.09099949432,59095.35524360847,59339.89436415967,61285.57430586475,61542.427087094635,56590.47589673218,57528.143587373925,55101.061705002794,55190.4872359467
2014-04-17 00:00:00,8192.108620947343,86190.20367577078,81055.09099949432,58302.085485752905,58545.1334039598,61425.93673644611,61682.76504468091,55912.6424945927,56624.09325519842,54558.268871622044,55200.08903172629
